id,ubigeo,anio,tipo_residuo,pob_total,pob_urbana,pob_rural,qresiduos_mun,qresiduos_valorizado,tasa_valorizacion_pct
402,10307,2021,ORGANICO,7855,6576,1279,685.78,21.508000000000003,3.1363
403,10307,2022,INORGANICO,7774,6493,1281,677.13,0.0,0.0
404,10307,2022,ORGANICO,7774,6493,1281,677.13,17.0,2.5106
405,10307,2023,INORGANICO,7683,6417,1266,2141.44,0.0,0.0
406,10307,2023,ORGANICO,7683,6417,1266,2141.44,12.96,0.6052
407,10307,2024,INORGANICO,7588,6338,1250,2115.08,0.0,0.0
408,10307,2024,ORGANICO,7588,6338,1250,2115.081143,20.56,0.9721
409,10308,2019,INORGANICO,219,63,156,17.97,0.0,0.0
410,10308,2019,ORGANICO,219,63,156,17.97,0.0,0.0
411,10308,2020,INORGANICO,218,62,156,17.68,0.0,0.0
412,10308,2020,ORGANICO,218,62,156,17.68,0.0,0.0
413,10308,2021,INORGANICO,215,60,155,16.09,0.0,0.0
414,10308,2021,ORGANICO,215,60,155,16.09,0.0,0.0
415,10308,2022,INORGANICO,216,61,155,16.5,0.0,0.0
416,10308,2022,ORGANICO,216,61,155,16.5,0.0,0.0
417,10308,2023,INORGANICO,215,61,154,16.96,0.0,0.0
418,10308,2023,ORGANICO,215,61,154,16.96,0.0,0.0
419,10308,2024,INORGANICO,208,59,149,16.31,0.0,0.0
420,10308,2024,ORGANICO,208,59,149,16.30507143,0.0,0.0
421,10309,2019,INORGANICO,535,386,149,109.0,0.0,0.0
422,10309,2019,ORGANICO,535,386,149,109.0,0.0,0.0
423,10309,2020,INORGANICO,551,397,154,120.06,0.0,0.0
424,10309,2020,ORGANICO,551,397,154,120.06,2.04,1.6992
425,10309,2021,INORGANICO,565,406,159,122.79,0.0,0.0
426,10309,2021,ORGANICO,565,406,159,122.79,7.82,6.3686
427,10309,2022,INORGANICO,579,414,165,125.21,0.0,0.0
428,10309,2022,ORGANICO,579,414,165,125.21,0.0,0.0
429,10309,2023,INORGANICO,592,423,169,127.93,0.0,0.0
430,10309,2023,ORGANICO,592,423,169,127.93,4.32,3.3768
431,10309,2024,INORGANICO,606,433,173,130.95,0.0,0.0
432,10309,2024,ORGANICO,606,433,173,130.9515714,6.938,5.2981
433,10310,2019,INORGANICO,1656,865,791,244.2,0.0,0.0
434,10310,2019,ORGANICO,1656,865,791,244.2,0.0,0.0
435,10310,2020,INORGANICO,1678,870,808,242.43,0.0,0.0
436,10310,2020,ORGANICO,1678,870,808,242.43,0.0,0.0
437,10310,2021,INORGANICO,1698,876,822,234.85,0.0,0.0
438,10310,2021,ORGANICO,1698,876,822,234.85,0.0,0.0
439,10310,2022,INORGANICO,1716,879,837,174.17,0.0,0.0
440,10310,2022,ORGANICO,1716,879,837,174.17,0.0,0.0
441,10310,2023,INORGANICO,1730,886,844,175.55,0.0,0.0
442,10310,2023,ORGANICO,1730,886,844,175.55,0.0,0.0
443,10310,2024,INORGANICO,1748,895,853,177.34,0.0,0.0
444,10310,2024,ORGANICO,1748,895,853,177.3378571,0.0,0.0
445,10311,2019,INORGANICO,868,282,586,79.6,0.0,0.0
446,10311,2019,ORGANICO,868,282,586,79.6,0.0,0.0
447,10311,2020,INORGANICO,837,269,568,74.96,0.0,0.0
448,10311,2020,ORGANICO,837,269,568,74.96,0.0,0.0
449,10311,2021,INORGANICO,806,257,549,68.9,0.0,0.0
450,10311,2021,ORGANICO,806,257,549,68.9,0.0,0.0
451,10311,2022,INORGANICO,775,245,530,25.55,0.0,0.0
452,10311,2022,ORGANICO,775,245,530,25.55,0.0,0.0
453,10311,2023,INORGANICO,745,236,509,24.61,0.0,0.0
454,10311,2023,ORGANICO,745,236,509,24.61,0.0,0.0
455,10311,2024,INORGANICO,715,226,489,23.57,0.0,0.0
456,10311,2024,ORGANICO,715,226,489,23.56857143,0.0,0.0
457,10312,2019,INORGANICO,5802,2246,3556,633.99,0.0,0.0
458,10312,2019,ORGANICO,5802,2246,3556,633.99,0.0,0.0
459,10312,2020,INORGANICO,5757,2210,3547,615.82,0.0,0.0
460,10312,2020,ORGANICO,5757,2210,3547,615.82,0.0,0.0
461,10312,2021,INORGANICO,5706,2174,3532,260.72,0.0,0.0
462,10312,2021,ORGANICO,5706,2174,3532,260.72,0.0,0.0
463,10312,2022,INORGANICO,5645,2133,3512,255.81,0.0,0.0
464,10312,2022,ORGANICO,5645,2133,3512,255.81,0.0,0.0
465,10312,2023,INORGANICO,5581,2109,3472,252.93,0.0,0.0
466,10312,2023,ORGANICO,5581,2109,3472,252.93,0.0,0.0
467,10312,2024,INORGANICO,5513,2083,3430,249.81,0.0,0.0
468,10312,2024,ORGANICO,5513,2083,3430,249.8112143,0.0,0.0
469,10401,2019,INORGANICO,21071,4403,16668,1291.55,0.0,0.0
470,10401,2019,ORGANICO,21071,4403,16668,1291.55,43.22,3.3464
471,10401,2020,INORGANICO,20847,4335,16512,1271.6,0.0,0.0
472,10401,2020,ORGANICO,20847,4335,16512,1271.6,18.01,1.4163
473,10401,2021,INORGANICO,20569,4261,16308,1266.43,0.0,0.0
474,10401,2021,ORGANICO,20569,4261,16308,1266.43,39.58,3.1253
475,10401,2022,INORGANICO,20264,4178,16086,1241.76,0.0,0.0
476,10401,2022,ORGANICO,20264,4178,16086,1241.76,0.0,0.0
477,10401,2023,INORGANICO,19939,4111,15828,1221.85,0.0,0.0
478,10401,2023,ORGANICO,19939,4111,15828,1221.85,91.0,7.4477
479,10401,2024,INORGANICO,19600,4041,15559,1201.04,0.0,0.0
480,10401,2024,ORGANICO,19600,4041,15559,1201.042929,105.52,8.7857
481,10402,2019,INORGANICO,12213,1142,11071,325.68,0.0,0.0
482,10402,2019,ORGANICO,12213,1142,11071,325.68,0.0,0.0
483,10402,2020,INORGANICO,12537,1166,11371,332.51,0.0,0.0
484,10402,2020,ORGANICO,12537,1166,11371,332.51,0.0,0.0
485,10402,2021,INORGANICO,12854,1190,11664,319.03,0.0,0.0
486,10402,2021,ORGANICO,12854,1190,11664,319.03,0.0,0.0
487,10402,2022,INORGANICO,13122,1208,11914,326.81,0.0,0.0
488,10402,2022,ORGANICO,13122,1208,11914,326.81,0.0,0.0
489,10402,2023,INORGANICO,13358,1230,12128,342.05,0.0,0.0
490,10402,2023,ORGANICO,13358,1230,12128,342.05,0.0,0.0
491,10402,2024,INORGANICO,13578,1250,12328,345.45,0.0,0.0
492,10402,2024,ORGANICO,13578,1250,12328,345.4464286,0.0,0.0
493,10403,2019,INORGANICO,17543,2380,15163,671.82,0.0,0.0
494,10403,2019,ORGANICO,17543,2380,15163,671.82,0.0,0.0
495,10403,2020,INORGANICO,17960,2424,15536,675.45,0.0,0.0
496,10403,2020,ORGANICO,17960,2424,15536,675.45,0.0,0.0
497,10403,2021,INORGANICO,18364,2469,15895,661.93,0.0,0.0
498,10403,2021,ORGANICO,18364,2469,15895,661.93,0.0,0.0
499,10403,2022,INORGANICO,18696,2501,16195,676.63,0.0,0.0
500,10403,2022,ORGANICO,18696,2501,16195,676.63,0.0,0.0
501,10403,2023,INORGANICO,18978,2539,16439,706.06,0.0,0.0
502,10403,2023,ORGANICO,18978,2539,16439,706.06,0.0,0.0
503,10403,2024,INORGANICO,19233,2573,16660,711.07,0.0,0.0
504,10403,2024,ORGANICO,19233,2573,16660,711.0669286,0.0,0.0
505,10501,2019,INORGANICO,2381,2123,258,566.1,0.0,0.0
506,10501,2019,ORGANICO,2381,2123,258,566.1,8.909999999999998,1.5739
507,10501,2020,INORGANICO,2375,2113,262,563.45,0.0,0.0
508,10501,2020,ORGANICO,2375,2113,262,563.45,10.96,1.9452
509,10501,2021,INORGANICO,2363,2098,265,568.86,0.0,0.0
510,10501,2021,ORGANICO,2363,2098,265,568.86,23.7172,4.1693
511,10501,2022,INORGANICO,2345,2078,267,563.43,0.0,0.0
512,10501,2022,ORGANICO,2345,2078,267,563.43,44.54,7.9052
513,10501,2023,INORGANICO,2326,2061,265,558.83,4.0,0.7158
514,10501,2023,ORGANICO,2326,2061,265,558.83,58.35,10.4415
515,10501,2024,INORGANICO,2305,2043,262,553.94,0.0,0.0
516,10501,2024,ORGANICO,2305,2043,262,553.9448571,160.79,29.0264
517,10502,2019,INORGANICO,7422,4618,2804,1303.56,0.0,0.0
518,10502,2019,ORGANICO,7422,4618,2804,1303.56,0.0,0.0
519,10502,2020,INORGANICO,7515,4641,2874,1293.22,0.0,0.0
520,10502,2020,ORGANICO,7515,4641,2874,1293.22,0.0,0.0
521,10502,2021,INORGANICO,7584,4654,2930,1247.71,0.0,0.0
522,10502,2021,ORGANICO,7584,4654,2930,1247.71,0.0,0.0
523,10502,2022,INORGANICO,7644,4656,2988,1259.64,0.0,0.0
524,10502,2022,ORGANICO,7644,4656,2988,1259.64,0.0,0.0
525,10502,2023,INORGANICO,7688,4683,3005,1302.28,0.0,0.0
526,10502,2023,ORGANICO,7688,4683,3005,1302.28,0.0,0.0
527,10502,2024,INORGANICO,7729,4708,3021,1301.09,0.0,0.0
528,10502,2024,ORGANICO,7729,4708,3021,1301.089429,0.0,0.0
529,10503,2019,INORGANICO,2068,366,1702,103.31,0.0,0.0
530,10503,2019,ORGANICO,2068,366,1702,103.31,0.0,0.0
531,10503,2020,INORGANICO,2045,357,1688,99.48,0.0,0.0
532,10503,2020,ORGANICO,2045,357,1688,99.48,0.0,0.0
533,10503,2021,INORGANICO,2015,347,1668,93.03,0.0,0.0
534,10503,2021,ORGANICO,2015,347,1668,93.03,0.0,0.0
535,10503,2022,INORGANICO,1983,336,1647,90.9,0.0,0.0
536,10503,2022,ORGANICO,1983,336,1647,90.9,0.0,0.0
537,10503,2023,INORGANICO,1948,330,1618,91.77,0.0,0.0
538,10503,2023,ORGANICO,1948,330,1618,91.77,0.0,0.0
539,10503,2024,INORGANICO,1913,324,1589,89.54,0.0,0.0
540,10503,2024,ORGANICO,1913,324,1589,89.53971429,0.0,0.0
541,10504,2019,INORGANICO,1975,1268,707,289.4,0.0,0.0
542,10504,2019,ORGANICO,1975,1268,707,289.4,0.0,0.0
543,10504,2020,INORGANICO,1933,1232,701,280.6,0.0,0.0
544,10504,2020,ORGANICO,1933,1232,701,280.6,0.0,0.0
545,10504,2021,INORGANICO,1887,1195,692,274.17,0.0,0.0
546,10504,2021,ORGANICO,1887,1195,692,274.17,0.0,0.0
547,10504,2022,INORGANICO,1838,1157,681,268.64,0.0,0.0
548,10504,2022,ORGANICO,1838,1157,681,268.64,0.0,0.0
549,10504,2023,INORGANICO,1789,1126,663,260.12,0.0,0.0
550,10504,2023,ORGANICO,1789,1126,663,260.12,0.0,0.0
551,10504,2024,INORGANICO,1739,1095,644,256.93,0.0,0.0
552,10504,2024,ORGANICO,1739,1095,644,256.9339286,0.0,0.0
553,10505,2019,INORGANICO,1939,1102,837,311.1,0.0,0.0
554,10505,2019,ORGANICO,1939,1102,837,311.1,0.0,0.0
555,10505,2020,INORGANICO,1923,1084,839,141.31,0.0,0.0
556,10505,2020,ORGANICO,1923,1084,839,141.31,0.0,0.0
557,10505,2021,INORGANICO,1899,1062,837,138.44,0.0,0.0
558,10505,2021,ORGANICO,1899,1062,837,138.44,0.0,0.0
559,10505,2022,INORGANICO,1875,1040,835,135.57,0.0,0.0
560,10505,2022,ORGANICO,1875,1040,835,135.57,0.0,0.0
561,10505,2023,INORGANICO,1847,1024,823,133.49,0.0,0.0
562,10505,2023,ORGANICO,1847,1024,823,133.49,0.0,0.0
563,10505,2024,INORGANICO,1819,1009,810,131.53,0.0,0.0
564,10505,2024,ORGANICO,1819,1009,810,131.5303571,0.0,0.0
565,10506,2019,INORGANICO,502,342,160,78.1,0.0,0.0
566,10506,2019,ORGANICO,502,342,160,78.1,0.0,0.0
567,10506,2020,INORGANICO,486,330,156,75.16,0.0,0.0
568,10506,2020,ORGANICO,486,330,156,75.16,0.0,0.0
569,10506,2021,INORGANICO,469,315,154,72.27,0.0,0.0
570,10506,2021,ORGANICO,469,315,154,72.27,0.0,0.0
571,10506,2022,INORGANICO,451,302,149,70.12,0.0,0.0
572,10506,2022,ORGANICO,451,302,149,70.12,0.0,0.0
573,10506,2023,INORGANICO,434,291,143,67.22,0.0,0.0
574,10506,2023,ORGANICO,434,291,143,67.22,0.0,0.0
575,10506,2024,INORGANICO,417,279,138,65.47,0.0,0.0
576,10506,2024,ORGANICO,417,279,138,65.46535714,0.0,0.0
577,10507,2019,INORGANICO,892,216,676,61.0,0.0,0.0
578,10507,2019,ORGANICO,892,216,676,61.0,0.0,0.0
579,10507,2020,INORGANICO,883,210,673,58.52,0.0,0.0
580,10507,2020,ORGANICO,883,210,673,58.52,0.0,0.0
581,10507,2021,INORGANICO,873,205,668,34.21,0.0,0.0
582,10507,2021,ORGANICO,873,205,668,34.21,0.0,0.0
583,10507,2022,INORGANICO,860,199,661,33.2,0.0,0.0
584,10507,2022,ORGANICO,860,199,661,33.2,0.0,0.0
585,10507,2023,INORGANICO,847,196,651,32.7,0.0,0.0
586,10507,2023,ORGANICO,847,196,651,32.7,0.0,0.0
587,10507,2024,INORGANICO,833,193,640,32.2,0.0,0.0
588,10507,2024,ORGANICO,833,193,640,32.20342857,0.0,0.0
589,10508,2019,INORGANICO,876,352,524,80.3,0.0,0.0
590,10508,2019,ORGANICO,876,352,524,80.3,0.0,0.0
591,10508,2020,INORGANICO,858,341,517,77.67,0.0,0.0
592,10508,2020,ORGANICO,858,341,517,77.67,0.0,0.0
593,10508,2021,INORGANICO,838,329,509,75.48,0.0,0.0
594,10508,2021,ORGANICO,838,329,509,75.48,0.0,0.0
595,10508,2022,INORGANICO,817,318,499,73.84,0.0,0.0
596,10508,2022,ORGANICO,817,318,499,73.84,0.0,0.0
597,10508,2023,INORGANICO,796,310,486,71.61,0.0,0.0
598,10508,2023,ORGANICO,796,310,486,71.61,0.0,0.0
599,10508,2024,INORGANICO,775,302,473,70.86,0.0,0.0
600,10508,2024,ORGANICO,775,302,473,70.86214286,0.0,0.0
601,10509,2019,INORGANICO,4139,2418,1721,551.8,0.0,0.0
602,10509,2019,ORGANICO,4139,2418,1721,551.8,0.0,0.0
603,10509,2020,INORGANICO,4118,2387,1731,543.66,0.0,0.0
604,10509,2020,ORGANICO,4118,2387,1731,543.66,0.0,0.0
605,10509,2021,INORGANICO,4086,2350,1736,428.88,0.0,0.0
606,10509,2021,ORGANICO,4086,2350,1736,428.88,0.0,0.0
607,10509,2022,INORGANICO,4047,2308,1739,421.21,0.0,0.0
608,10509,2022,ORGANICO,4047,2308,1739,421.21,0.0,0.0
609,10509,2023,INORGANICO,4004,2283,1721,416.65,0.0,0.0
610,10509,2023,ORGANICO,4004,2283,1721,416.65,0.0,0.0
611,10509,2024,INORGANICO,3957,2257,1700,411.9,0.0,0.0
612,10509,2024,ORGANICO,3957,2257,1700,411.9025,0.0,0.0
613,10510,2019,INORGANICO,407,407,0,92.9,0.0,0.0
614,10510,2019,ORGANICO,407,407,0,92.9,1.4400000000000002,1.5501
615,10510,2020,INORGANICO,405,405,0,92.24,0.0,0.0
616,10510,2020,ORGANICO,405,405,0,92.24,5.78,6.2663
617,10510,2021,INORGANICO,401,401,0,92.0,0.0,0.0
618,10510,2021,ORGANICO,401,401,0,92.0,16.6945,18.1462
619,10510,2022,INORGANICO,398,398,0,92.41,0.0,0.0
620,10510,2022,ORGANICO,398,398,0,92.41,7.709999999999999,8.3433
621,10510,2023,INORGANICO,394,394,0,55.47,0.0,0.0
622,10510,2023,ORGANICO,394,394,0,55.47,10.58,19.0734
623,10510,2024,INORGANICO,388,388,0,54.62,0.0,0.0
624,10510,2024,ORGANICO,388,388,0,54.62485714,23.7,43.3868
625,10511,2019,INORGANICO,785,391,394,110.4,0.0,0.0
626,10511,2019,ORGANICO,785,391,394,110.4,0.0,0.0
627,10511,2020,INORGANICO,776,383,393,106.72,0.0,0.0
628,10511,2020,ORGANICO,776,383,393,106.72,0.0,0.0
629,10511,2021,INORGANICO,764,373,391,100.0,0.0,0.0
630,10511,2021,ORGANICO,764,373,391,100.0,0.0,0.0
631,10511,2022,INORGANICO,752,364,388,98.48,0.0,0.0
632,10511,2022,ORGANICO,752,364,388,98.48,0.0,0.0
633,10511,2023,INORGANICO,738,357,381,99.28,0.0,0.0
634,10511,2023,ORGANICO,738,357,381,99.28,0.0,0.0
635,10511,2024,INORGANICO,724,350,374,96.73,0.0,0.0
636,10511,2024,ORGANICO,724,350,374,96.725,0.0,0.0
637,10512,2019,INORGANICO,3939,1637,2302,462.09,0.0,0.0
638,10512,2019,ORGANICO,3939,1637,2302,462.09,0.0,0.0
639,10512,2020,INORGANICO,3950,1623,2327,452.25,0.0,0.0
640,10512,2020,ORGANICO,3950,1623,2327,452.25,0.0,0.0
641,10512,2021,INORGANICO,3953,1607,2346,251.38,0.0,0.0
642,10512,2021,ORGANICO,3953,1607,2346,251.38,0.0,0.0
643,10512,2022,INORGANICO,3957,1591,2366,248.88,0.0,0.0
644,10512,2022,ORGANICO,3957,1591,2366,248.88,0.0,0.0
645,10512,2023,INORGANICO,3962,1593,2369,249.19,0.0,0.0
646,10512,2023,ORGANICO,3962,1593,2369,249.19,0.0,0.0
647,10512,2024,INORGANICO,3966,1595,2371,249.5,0.0,0.0
648,10512,2024,ORGANICO,3966,1595,2371,249.5035714,0.0,0.0
649,10513,2019,INORGANICO,3734,542,3192,152.99,0.0,0.0
650,10513,2019,ORGANICO,3734,542,3192,152.99,0.0,0.0
651,10513,2020,INORGANICO,3712,531,3181,147.96,0.0,0.0
652,10513,2020,ORGANICO,3712,531,3181,147.96,0.0,0.0
653,10513,2021,INORGANICO,3679,519,3160,139.14,0.0,0.0
654,10513,2021,ORGANICO,3679,519,3160,139.14,0.0,0.0
655,10513,2022,INORGANICO,3641,504,3137,136.35,0.0,0.0
656,10513,2022,ORGANICO,3641,504,3137,136.35,0.0,0.0
657,10513,2023,INORGANICO,3599,498,3101,138.49,0.0,0.0
658,10513,2023,ORGANICO,3599,498,3101,138.49,0.0,0.0
659,10513,2024,INORGANICO,3554,492,3062,135.97,0.0,0.0
660,10513,2024,ORGANICO,3554,492,3062,135.9677143,0.0,0.0
661,10514,2019,INORGANICO,5125,400,4725,91.29,0.0,0.0
662,10514,2019,ORGANICO,5125,400,4725,91.29,0.0,0.0
663,10514,2020,INORGANICO,5075,389,4686,88.6,0.0,0.0
664,10514,2020,ORGANICO,5075,389,4686,88.6,0.0,0.0
665,10514,2021,INORGANICO,5012,379,4633,86.95,0.0,0.0
666,10514,2021,ORGANICO,5012,379,4633,86.95,0.0,0.0
667,10514,2022,INORGANICO,4940,366,4574,84.98,0.0,0.0
668,10514,2022,ORGANICO,4940,366,4574,84.98,0.0,0.0
669,10514,2023,INORGANICO,4862,360,4502,83.16,0.0,0.0
670,10514,2023,ORGANICO,4862,360,4502,83.16,0.0,0.0
671,10514,2024,INORGANICO,4784,354,4430,83.06,0.0,0.0
672,10514,2024,ORGANICO,4784,354,4430,83.06357143,0.0,0.0
673,10515,2019,INORGANICO,1399,269,1130,61.39,0.0,0.0
674,10515,2019,ORGANICO,1399,269,1130,61.39,0.0,0.0
675,10515,2020,INORGANICO,1389,263,1126,59.9,0.0,0.0
676,10515,2020,ORGANICO,1389,263,1126,59.9,0.0,0.0
677,10515,2021,INORGANICO,1374,257,1117,58.96,0.0,0.0
678,10515,2021,ORGANICO,1374,257,1117,58.96,0.0,0.0
679,10515,2022,INORGANICO,1356,250,1106,58.05,0.0,0.0
680,10515,2022,ORGANICO,1356,250,1106,58.05,0.0,0.0
681,10515,2023,INORGANICO,1339,247,1092,57.06,0.0,0.0
682,10515,2023,ORGANICO,1339,247,1092,57.06,0.0,0.0
683,10515,2024,INORGANICO,1320,243,1077,57.02,0.0,0.0
684,10515,2024,ORGANICO,1320,243,1077,57.01821429,0.0,0.0
685,10516,2019,INORGANICO,563,448,115,67.9,0.0,0.0
686,10516,2019,ORGANICO,563,448,115,67.9,2.71,3.9912
687,10516,2020,INORGANICO,550,435,115,65.92,0.0,0.0
688,10516,2020,ORGANICO,550,435,115,65.92,3.45,5.2336
689,10516,2021,INORGANICO,535,422,113,63.95,0.0,0.0
690,10516,2021,ORGANICO,535,422,113,63.95,7.941,12.4175
691,10516,2022,INORGANICO,520,409,111,59.71,0.0,0.0
692,10516,2022,ORGANICO,520,409,111,59.71,4.11,6.8833
693,10516,2023,INORGANICO,505,397,108,57.96,0.0,0.0
694,10516,2023,ORGANICO,505,397,108,57.96,0.0,0.0
695,10516,2024,INORGANICO,490,385,105,56.21,0.0,0.0
696,10516,2024,ORGANICO,490,385,105,56.21,4.13,7.3474
697,10517,2019,INORGANICO,739,381,358,87.0,0.0,0.0
698,10517,2019,ORGANICO,739,381,358,87.0,0.0,0.0
699,10517,2020,INORGANICO,732,374,358,85.18,0.0,0.0
700,10517,2020,ORGANICO,732,374,358,85.18,0.0,0.0
701,10517,2021,INORGANICO,722,365,357,83.74,0.0,0.0
702,10517,2021,ORGANICO,722,365,357,83.74,0.0,0.0
703,10517,2022,INORGANICO,711,356,355,82.66,0.0,0.0
704,10517,2022,ORGANICO,711,356,355,82.66,0.0,0.0
705,10517,2023,INORGANICO,699,350,349,80.85,0.0,0.0
706,10517,2023,ORGANICO,699,350,349,80.85,0.0,0.0
707,10517,2024,INORGANICO,688,344,344,80.72,0.0,0.0
708,10517,2024,ORGANICO,688,344,344,80.71714286,0.0,0.0
709,10518,2019,INORGANICO,645,212,433,46.47,0.0,0.0
710,10518,2019,ORGANICO,645,212,433,46.47,0.0,0.0
711,10518,2020,INORGANICO,621,202,419,44.28,0.0,0.0
712,10518,2020,ORGANICO,621,202,419,44.28,0.0,0.0
713,10518,2021,INORGANICO,597,192,405,44.05,0.0,0.0
714,10518,2021,ORGANICO,597,192,405,44.05,0.0,0.0
715,10518,2022,INORGANICO,571,181,390,42.03,0.0,0.0
716,10518,2022,ORGANICO,571,181,390,42.03,0.0,0.0
717,10518,2023,INORGANICO,547,173,374,39.97,0.0,0.0
718,10518,2023,ORGANICO,547,173,374,39.97,0.0,0.0
719,10518,2024,INORGANICO,524,166,358,38.95,0.0,0.0
720,10518,2024,ORGANICO,524,166,358,38.95071429,0.0,0.0
721,10519,2019,INORGANICO,445,71,374,20.0,0.0,0.0
722,10519,2019,ORGANICO,445,71,374,20.0,0.0,0.0
723,10519,2020,INORGANICO,434,68,366,18.95,0.0,0.0
724,10519,2020,ORGANICO,434,68,366,18.95,0.0,0.0
725,10519,2021,INORGANICO,423,65,358,17.43,0.0,0.0
726,10519,2021,ORGANICO,423,65,358,17.43,0.0,0.0
727,10519,2022,INORGANICO,411,62,349,16.77,0.0,0.0
728,10519,2022,ORGANICO,411,62,349,16.77,0.0,0.0
729,10519,2023,INORGANICO,399,60,339,16.69,0.0,0.0
730,10519,2023,ORGANICO,399,60,339,16.69,0.0,0.0
731,10519,2024,INORGANICO,388,59,329,16.31,0.0,0.0
732,10519,2024,ORGANICO,388,59,329,16.30507143,0.0,0.0
733,10520,2019,INORGANICO,2114,441,1673,100.64,0.0,0.0
734,10520,2019,ORGANICO,2114,441,1673,100.64,0.0,0.0
735,10520,2020,INORGANICO,2145,441,1704,100.44,0.0,0.0
736,10520,2020,ORGANICO,2145,441,1704,100.44,0.0,0.0
737,10520,2021,INORGANICO,2168,439,1729,100.72,0.0,0.0
738,10520,2021,ORGANICO,2168,439,1729,100.72,0.0,0.0
739,10520,2022,INORGANICO,2189,437,1752,101.47,0.0,0.0
740,10520,2022,ORGANICO,2189,437,1752,101.47,0.0,0.0
741,10520,2023,INORGANICO,2206,440,1766,101.65,0.0,0.0
742,10520,2023,ORGANICO,2206,440,1766,101.65,0.0,0.0
743,10520,2024,INORGANICO,2222,444,1778,104.18,0.0,0.0
744,10520,2024,ORGANICO,2222,444,1778,104.1814286,0.0,0.0
745,10521,2019,INORGANICO,3127,902,2225,254.6,0.0,0.0
746,10521,2019,ORGANICO,3127,902,2225,254.6,0.0,0.0
747,10521,2020,INORGANICO,3070,873,2197,243.26,0.0,0.0
748,10521,2020,ORGANICO,3070,873,2197,243.26,0.0,0.0
749,10521,2021,INORGANICO,3004,843,2161,145.06,0.0,0.0
750,10521,2021,ORGANICO,3004,843,2161,145.06,0.0,0.0
751,10521,2022,INORGANICO,2935,813,2122,139.89,0.0,0.0
752,10521,2022,ORGANICO,2935,813,2122,139.89,0.0,0.0
753,10521,2023,INORGANICO,2865,794,2071,136.62,0.0,0.0
754,10521,2023,ORGANICO,2865,794,2071,136.62,0.0,0.0
755,10521,2024,INORGANICO,2793,774,2019,133.18,0.0,0.0
756,10521,2024,ORGANICO,2793,774,2019,133.1832857,0.0,0.0
757,10522,2019,INORGANICO,1367,787,580,179.6,0.0,0.0
758,10522,2019,ORGANICO,1367,787,580,179.6,0.0,0.0
759,10522,2020,INORGANICO,1375,785,590,178.79,0.0,0.0
760,10522,2020,ORGANICO,1375,785,590,178.79,0.0,0.0
761,10522,2021,INORGANICO,1378,780,598,178.95,0.0,0.0
762,10522,2021,ORGANICO,1378,780,598,178.95,0.0,0.0
763,10522,2022,INORGANICO,1381,776,605,180.18,0.0,0.0
764,10522,2022,ORGANICO,1381,776,605,180.18,0.0,0.0
765,10522,2023,INORGANICO,1385,778,607,179.73,0.0,0.0
766,10522,2023,ORGANICO,1385,778,607,179.73,0.0,0.0
767,10522,2024,INORGANICO,1388,780,608,183.02,0.0,0.0
768,10522,2024,ORGANICO,1388,780,608,183.0214286,0.0,0.0
769,10523,2019,INORGANICO,1449,898,551,196.8,0.0,0.0
770,10523,2019,ORGANICO,1449,898,551,196.8,0.0,0.0
771,10523,2020,INORGANICO,1457,897,560,196.63,0.0,0.0
772,10523,2020,ORGANICO,1457,897,560,196.63,0.0,0.0
773,10523,2021,INORGANICO,1458,892,566,176.74,0.0,0.0
774,10523,2021,ORGANICO,1458,892,566,176.74,0.0,0.0
775,10523,2022,INORGANICO,1459,886,573,175.55,0.0,0.0
776,10523,2022,ORGANICO,1459,886,573,175.55,0.0,0.0
777,10523,2023,INORGANICO,1461,887,574,180.38,0.0,0.0
778,10523,2023,ORGANICO,1461,887,574,180.38,0.0,0.0
779,10523,2024,INORGANICO,1463,888,575,180.58,0.0,0.0
780,10523,2024,ORGANICO,1463,888,575,180.5811429,0.0,0.0
781,10601,2019,INORGANICO,6399,5305,1094,1272.44,0.0,0.0
782,10601,2019,ORGANICO,6399,5305,1094,1272.44,21.41,1.6826
783,10601,2020,INORGANICO,6499,5388,1111,1292.35,0.0,0.0
784,10601,2020,ORGANICO,6499,5388,1111,1292.35,6.0,0.4643
785,10601,2021,INORGANICO,6551,5426,1125,1301.46,0.0,0.0
786,10601,2021,ORGANICO,6551,5426,1125,1301.46,25.692,1.9741
787,10601,2022,INORGANICO,6594,5457,1137,1308.9,0.0,0.0
788,10601,2022,ORGANICO,6594,5457,1137,1308.9,37.81,2.8887
789,10601,2023,INORGANICO,6629,5486,1143,1315.86,0.0,0.0
790,10601,2023,ORGANICO,6629,5486,1143,1315.86,60.44,4.5932
791,10601,2024,INORGANICO,6660,5512,1148,1322.09,0.0,0.0
792,10601,2024,ORGANICO,6660,5512,1148,1322.092571,110.63,8.3678
793,10602,2019,INORGANICO,2799,71,2728,20.04,0.0,0.0
794,10602,2019,ORGANICO,2799,71,2728,20.04,0.0,0.0
795,10602,2020,INORGANICO,2877,73,2804,20.34,0.0,0.0
796,10602,2020,ORGANICO,2877,73,2804,20.34,0.0,0.0
797,10602,2021,INORGANICO,2914,73,2841,19.57,0.0,0.0
798,10602,2021,ORGANICO,2914,73,2841,19.57,0.0,0.0
799,10602,2022,INORGANICO,2946,73,2873,19.75,0.0,0.0
800,10602,2022,ORGANICO,2946,73,2873,19.75,0.0,0.0
