id,ubigeo,anio,pob_total_inei,pob_urbana_inei,pob_rural_inei,generacion_per_capita_dom,generacion_dom_urbana_tdia,generacion_dom_urbana_tanio,generacion_mun_tanio,generacion_mun_tdia,generacion_per_capita_municipal,ratio_dom_vs_mun_pct
10317,210903,2021,2415,823,1592,0.44,0.36,132.17,188.82,0.52,0.63,69.2308
10318,210903,2022,2341,785,1556,0.45,0.35,127.59,182.27,0.5,0.64,70.0
10319,210903,2023,2266,760,1506,0.44,0.34,122.9,175.57,0.48,0.63,70.8333
10320,210903,2024,2191,735,1456,0.45,0.33,120.72,172.46,0.47,0.64,70.2128
10321,210904,2019,2559,756,1803,0.44,0.33,120.77,172.53,0.47,0.63,70.2128
10322,210904,2020,2512,724,1788,0.44,0.32,115.43,164.9,0.45,0.62,71.1111
10323,210904,2021,2497,707,1790,0.44,0.31,113.54,162.21,0.44,0.63,70.4545
10324,210904,2022,2479,689,1790,0.45,0.31,111.98,159.98,0.44,0.64,70.4545
10325,210904,2023,2456,683,1773,0.44,0.3,110.45,157.78,0.43,0.63,69.7674
10326,210904,2024,2432,676,1756,0.45,0.3,111.03,158.62,0.43,0.64,69.7674
10327,211001,2019,14367,10237,4130,0.31,3.17,1158.32,1654.74,4.53,0.44,69.9779
10328,211001,2020,13882,9831,4051,0.31,3.05,1112.38,1589.11,4.35,0.44,70.1149
10329,211001,2021,13547,9548,3999,0.32,3.06,1115.21,1593.15,4.36,0.46,70.1835
10330,211001,2022,13197,9263,3934,0.45,4.17,1521.45,2173.5,5.95,0.64,70.084
10331,211001,2023,12840,9012,3828,0.45,4.06,1480.22,2114.6,5.79,0.64,70.1209
10332,211001,2024,12483,8762,3721,0.45,3.94,1439.16,2055.94,5.63,0.64,69.9822
10333,211002,2019,12129,10795,1334,0.73,7.88,2876.33,4109.04,11.26,1.04,69.9822
10334,211002,2020,11551,10257,1294,0.73,7.49,2732.98,3904.25,10.7,1.04,70.0
10335,211002,2021,11145,9879,1266,0.79,7.8,2848.61,4069.44,11.15,1.13,69.9552
10336,211002,2022,10722,9489,1233,0.8,7.59,2770.79,3958.27,10.84,1.14,70.0185
10337,211002,2023,10289,9106,1183,0.79,7.19,2625.72,3751.02,10.28,1.13,69.9416
10338,211002,2024,9857,8723,1134,0.79,6.89,2515.28,3593.25,9.84,1.13,70.0203
10339,211003,2019,1963,676,1287,0.44,0.3,107.99,154.27,0.42,0.63,71.4286
10340,211003,2020,1916,650,1266,0.44,0.28,103.63,148.04,0.41,0.62,68.2927
10341,211003,2021,1884,633,1251,0.3,0.19,69.31,99.02,0.27,0.43,70.3704
10342,211003,2022,1852,616,1236,0.3,0.18,67.45,96.36,0.26,0.43,69.2308
10343,211003,2023,1818,605,1213,0.3,0.18,66.25,94.64,0.26,0.43,69.2308
10344,211003,2024,1784,593,1191,0.3,0.18,64.93,92.76,0.25,0.43,72.0
10345,211004,2019,5528,2346,3182,0.33,0.77,282.58,403.68,1.11,0.47,69.3694
10346,211004,2020,5541,2323,3218,0.33,0.77,279.81,399.72,1.1,0.47,70.0
10347,211004,2021,5557,2308,3249,0.44,1.02,370.66,529.52,1.45,0.63,70.3448
10348,211004,2022,5574,2297,3277,0.45,1.02,373.34,533.34,1.46,0.64,69.863
10349,211004,2023,5592,2304,3288,0.44,1.02,372.58,532.25,1.46,0.63,69.863
10350,211004,2024,5609,2311,3298,0.45,1.04,379.58,542.26,1.49,0.64,69.7987
10351,211005,2019,1816,592,1224,0.44,0.26,94.57,135.1,0.37,0.63,70.2703
10352,211005,2020,1844,592,1252,0.44,0.26,94.38,134.83,0.37,0.62,70.2703
10353,211005,2021,1867,593,1274,0.44,0.26,95.24,136.05,0.37,0.63,70.2703
10354,211005,2022,1888,594,1294,0.45,0.26,96.54,137.92,0.38,0.64,68.4211
10355,211005,2023,1911,601,1310,0.44,0.27,97.19,138.84,0.38,0.63,71.0526
10356,211005,2024,1935,609,1326,0.45,0.27,100.03,142.9,0.39,0.64,69.2308
10357,211101,2019,246970,233328,13642,0.53,123.66,45137.3,64481.86,176.66,0.76,69.9989
10358,211101,2020,252671,237966,14705,0.53,126.12,46034.52,65763.6,180.17,0.76,70.0006
10359,211101,2021,256093,240595,15498,0.7,168.42,61472.02,87817.18,240.6,1.0,70.0
10360,211101,2022,258728,242485,16243,0.7,169.74,61954.92,88507.03,242.49,1.0,69.9988
10361,211101,2023,260785,244413,16372,0.7,171.09,62447.52,89210.75,244.41,1.0,70.0012
10362,211101,2024,262477,245999,16478,0.7,172.2,62852.74,89789.64,246.0,1.0,70.0
10363,211102,2019,5412,983,4429,0.28,0.28,100.46,143.52,0.39,0.4,71.7949
10364,211102,2020,5495,953,4542,0.28,0.27,97.4,139.14,0.38,0.4,71.0526
10365,211102,2021,5547,930,4617,0.44,0.41,149.36,213.37,0.58,0.63,70.6897
10366,211102,2022,5587,906,4681,0.36,0.33,119.05,170.07,0.47,0.51,70.2128
10367,211102,2023,5618,911,4707,0.36,0.33,119.71,171.01,0.47,0.51,70.2128
10368,211102,2024,5644,915,4729,0.36,0.33,120.23,171.76,0.47,0.51,70.2128
10369,211103,2019,4606,2297,2309,0.44,1.01,366.95,524.21,1.44,0.63,70.1389
10370,211103,2020,4546,2205,2341,0.44,0.96,351.55,502.21,1.38,0.62,69.5652
10371,211103,2021,4412,2094,2318,0.44,0.92,336.3,480.42,1.32,0.63,69.697
10372,211103,2022,4279,1989,2290,0.45,0.89,323.28,461.82,1.27,0.64,70.0787
10373,211103,2023,4145,1927,2218,0.44,0.85,311.61,445.16,1.22,0.63,69.6721
10374,211103,2024,4011,1864,2147,0.45,0.84,306.16,437.37,1.2,0.64,70.0
10375,211104,2019,7374,1234,6140,0.22,0.27,99.09,141.56,0.39,0.31,69.2308
10376,211104,2020,7479,1195,6284,0.22,0.26,95.96,137.08,0.38,0.31,68.4211
10377,211104,2021,7545,1165,6380,0.44,0.51,187.1,267.28,0.73,0.63,69.863
10378,211104,2022,7597,1134,6463,0.45,0.5,184.31,263.3,0.72,0.64,69.4444
10379,211104,2023,7637,1140,6497,0.44,0.51,184.35,263.35,0.72,0.63,70.8333
10380,211104,2024,7671,1145,6526,0.45,0.52,188.07,268.67,0.74,0.64,70.2703
10381,211105,2019,70831,65520,5311,0.55,36.04,13153.14,18790.2,51.48,0.79,70.0078
10382,211105,2020,73839,68013,5826,0.55,37.41,13653.61,19505.16,53.44,0.79,70.0037
10383,211105,2021,75559,69365,6194,0.55,38.15,13925.02,19892.89,54.5,0.79,70.0
10384,211105,2022,76879,70347,6532,0.5,35.17,12838.33,18340.47,50.25,0.71,69.99
10385,211105,2023,77905,71286,6619,0.5,35.64,13009.7,18585.28,50.92,0.71,69.9921
10386,211105,2024,78746,72055,6691,0.5,36.03,13150.04,18785.77,51.47,0.71,70.0019
10387,211201,2019,11490,4147,7343,0.52,2.16,787.1,1124.43,3.08,0.74,70.1299
10388,211201,2020,11446,4053,7393,0.52,2.11,769.26,1098.94,3.01,0.74,70.0997
10389,211201,2021,11374,3968,7406,0.52,2.06,753.13,1075.89,2.95,0.74,69.8305
10390,211201,2022,11289,3884,7405,0.52,2.02,737.18,1053.12,2.89,0.74,69.8962
10391,211201,2023,11199,3853,7346,0.52,2.0,731.3,1044.71,2.86,0.74,69.9301
10392,211201,2024,11105,3821,7284,0.52,1.99,725.23,1036.04,2.84,0.74,70.0704
10393,211202,2019,5636,2054,3582,0.44,0.9,328.13,468.76,1.28,0.63,70.3125
10394,211202,2020,5633,2015,3618,0.44,0.88,321.26,458.94,1.26,0.62,69.8413
10395,211202,2021,5623,1982,3641,0.44,0.87,318.31,454.73,1.25,0.63,69.6
10396,211202,2022,5611,1950,3661,0.45,0.87,316.94,452.77,1.24,0.64,70.1613
10397,211202,2023,5597,1945,3652,0.44,0.86,314.52,449.32,1.23,0.63,69.9187
10398,211202,2024,5581,1940,3641,0.45,0.87,318.65,455.21,1.25,0.64,69.6
10399,211203,2019,3319,1624,1695,0.54,0.88,320.89,458.42,1.26,0.77,69.8413
10400,211203,2020,3269,1575,1694,0.53,0.84,307.21,438.88,1.2,0.76,70.0
10401,211203,2021,3199,1523,1676,0.51,0.78,285.82,408.31,1.12,0.73,69.6429
10402,211203,2022,3122,1470,1652,0.52,0.76,278.39,397.7,1.09,0.74,69.7248
10403,211203,2023,3039,1431,1608,0.2,0.29,104.46,149.23,0.41,0.29,70.7317
10404,211203,2024,2955,1391,1564,0.2,0.28,101.54,145.06,0.4,0.29,70.0
10405,211204,2019,4236,445,3791,0.46,0.21,74.88,106.97,0.29,0.66,72.4138
10406,211204,2020,4212,431,3781,0.46,0.2,72.52,103.6,0.28,0.66,71.4286
10407,211204,2021,4177,419,3758,0.44,0.18,67.29,96.13,0.26,0.63,69.2308
10408,211204,2022,4136,407,3729,0.45,0.18,66.15,94.5,0.26,0.64,69.2308
10409,211204,2023,4093,403,3690,0.44,0.18,65.17,93.1,0.26,0.63,69.2308
10410,211204,2024,4049,398,3651,0.45,0.18,65.37,93.39,0.26,0.64,69.2308
10411,211205,2019,6061,1511,4550,0.54,0.82,298.56,426.52,1.17,0.77,70.0855
10412,211205,2020,6145,1498,4647,0.53,0.8,292.19,417.42,1.14,0.76,70.1754
10413,211205,2021,6220,1491,4729,0.51,0.77,279.81,399.73,1.1,0.73,70.0
10414,211205,2022,6290,1483,4807,0.49,0.73,265.23,378.91,1.04,0.7,70.1923
10415,211205,2023,6357,1499,4858,0.49,0.73,268.1,382.99,1.05,0.7,69.5238
10416,211205,2024,6421,1514,4907,0.49,0.74,270.78,386.83,1.06,0.7,69.8113
10417,211206,2019,2312,345,1967,0.44,0.15,55.11,78.73,0.22,0.63,68.1818
10418,211206,2020,2308,335,1973,0.44,0.15,53.41,76.3,0.21,0.62,71.4286
10419,211206,2021,2300,328,1972,0.44,0.14,52.68,75.25,0.21,0.63,66.6667
10420,211206,2022,2291,321,1970,0.45,0.14,52.17,74.53,0.2,0.64,70.0
10421,211206,2023,2281,320,1961,0.44,0.14,51.75,73.92,0.2,0.63,70.0
10422,211206,2024,2270,318,1952,0.45,0.14,52.23,74.62,0.2,0.64,70.0
10423,211207,2019,3543,1861,1682,0.54,1.01,367.72,525.32,1.44,0.77,70.1389
10424,211207,2020,3235,1676,1559,0.53,0.9,326.91,467.02,1.28,0.76,70.3125
10425,211207,2021,3022,1548,1474,0.51,0.8,290.51,415.01,1.14,0.73,70.1754
10426,211207,2022,2808,1424,1384,0.52,0.74,269.68,385.25,1.06,0.74,69.8113
10427,211207,2023,2595,1316,1279,0.53,0.7,256.17,365.96,1.0,0.76,70.0
10428,211207,2024,2383,1208,1175,0.53,0.64,233.69,333.84,0.91,0.76,70.3297
10429,211208,2019,2155,1024,1131,0.54,0.55,202.34,289.05,0.79,0.77,69.6203
10430,211208,2020,2127,995,1132,0.53,0.53,194.08,277.26,0.76,0.76,69.7368
10431,211208,2021,2089,965,1124,0.51,0.5,181.1,258.71,0.71,0.73,70.4225
10432,211208,2022,2045,934,1111,0.52,0.48,176.88,252.69,0.69,0.74,69.5652
10433,211208,2023,1996,912,1084,0.53,0.49,177.53,253.62,0.69,0.76,71.0145
10434,211208,2024,1949,890,1059,0.53,0.47,172.17,245.96,0.67,0.76,70.1493
10435,211209,2019,7517,1582,5935,0.54,0.86,312.59,446.56,1.22,0.77,70.4918
10436,211209,2020,7480,1538,5942,0.53,0.82,300.0,428.57,1.17,0.76,70.0855
10437,211209,2021,7422,1500,5922,0.51,0.77,281.5,402.14,1.1,0.73,70.0
10438,211209,2022,7356,1460,5896,0.52,0.76,276.49,394.99,1.08,0.74,70.3704
10439,211209,2023,7284,1446,5838,0.53,0.77,281.48,402.11,1.1,0.76,70.0
10440,211209,2024,7210,1431,5779,0.53,0.76,276.83,395.47,1.08,0.76,70.3704
10441,211210,2019,10306,1881,8425,0.54,1.02,371.67,530.96,1.45,0.77,70.3448
10442,211210,2020,10233,1823,8410,0.53,0.97,355.59,507.98,1.39,0.76,69.7842
10443,211210,2021,10126,1771,8355,0.6,1.06,387.85,554.07,1.52,0.86,69.7368
10444,211210,2022,10004,1718,8286,0.59,1.01,369.97,528.53,1.45,0.84,69.6552
10445,211210,2023,9873,1696,8177,0.59,1.0,365.23,521.76,1.43,0.84,69.9301
10446,211210,2024,9739,1672,8067,0.59,0.99,360.07,514.38,1.41,0.84,70.2128
10447,211301,2019,25159,11485,13674,0.37,4.25,1551.05,2215.78,6.07,0.53,70.0165
10448,211301,2020,24795,11075,13720,0.37,4.1,1495.68,2136.68,5.85,0.53,70.0855
10449,211301,2021,24651,10826,13825,0.38,4.11,1501.57,2145.09,5.88,0.54,69.898
10450,211301,2022,24474,10571,13903,0.38,4.02,1466.2,2094.57,5.74,0.54,70.0348
10451,211301,2023,24268,10482,13786,0.38,3.98,1453.85,2076.93,5.69,0.54,69.9473
10452,211301,2024,24046,10386,13660,0.38,3.95,1440.54,2057.91,5.64,0.54,70.0355
10453,211302,2019,1787,1523,264,0.44,0.67,243.3,347.57,0.95,0.63,70.5263
10454,211302,2020,1743,1476,267,0.2,0.3,107.75,153.93,0.42,0.29,71.4286
10455,211302,2021,1717,1447,270,0.2,0.29,105.63,150.9,0.41,0.29,70.7317
10456,211302,2022,1687,1415,272,0.2,0.28,103.3,147.56,0.4,0.29,70.0
10457,211302,2023,1657,1390,267,0.2,0.28,101.47,144.96,0.4,0.29,70.0
10458,211302,2024,1627,1365,262,0.2,0.27,99.65,142.35,0.39,0.29,69.2308
10459,211303,2019,4985,589,4396,0.44,0.26,94.09,134.42,0.37,0.63,70.2703
10460,211303,2020,4930,563,4367,0.44,0.25,89.76,128.23,0.35,0.62,71.4286
10461,211303,2021,4922,546,4376,0.44,0.24,87.69,125.27,0.34,0.63,70.5882
10462,211303,2022,4904,530,4374,0.45,0.24,86.14,123.06,0.34,0.64,70.5882
10463,211303,2023,4883,528,4355,0.44,0.23,85.38,121.97,0.33,0.63,69.697
10464,211303,2024,4859,525,4334,0.45,0.24,86.23,123.19,0.34,0.64,70.5882
10465,211304,2019,1366,880,486,0.44,0.39,140.58,200.83,0.55,0.63,70.9091
10466,211304,2020,1344,853,491,0.44,0.37,136.0,194.28,0.53,0.62,69.8113
10467,211304,2021,1335,838,497,0.44,0.37,134.58,192.26,0.53,0.63,69.8113
10468,211304,2022,1323,821,502,0.45,0.37,133.44,190.63,0.52,0.64,71.1538
10469,211304,2023,1310,813,497,0.44,0.36,131.47,187.81,0.51,0.63,70.5882
10470,211304,2024,1297,805,492,0.45,0.36,132.22,188.89,0.52,0.64,69.2308
10471,211305,2019,2710,380,2330,0.27,0.1,37.45,53.5,0.15,0.39,66.6667
10472,211305,2020,2579,349,2230,0.27,0.09,34.39,49.13,0.13,0.39,69.2308
10473,211305,2021,2476,326,2150,0.27,0.09,32.13,45.9,0.13,0.39,69.2308
10474,211305,2022,2373,305,2068,0.27,0.08,30.06,42.94,0.12,0.39,66.6667
10475,211305,2023,2272,292,1980,0.27,0.08,28.78,41.11,0.11,0.39,72.7273
10476,211305,2024,2176,280,1896,0.27,0.08,27.59,39.42,0.11,0.39,72.7273
10477,211306,2019,917,559,358,0.44,0.24,89.3,127.57,0.35,0.63,68.5714
10478,211306,2020,876,525,351,0.44,0.23,83.7,119.57,0.33,0.62,69.697
10479,211306,2021,846,501,345,0.44,0.22,80.46,114.94,0.31,0.63,70.9677
10480,211306,2022,815,477,338,0.45,0.21,77.53,110.75,0.3,0.64,70.0
10481,211306,2023,784,459,325,0.44,0.2,74.22,106.03,0.29,0.63,68.9655
10482,211306,2024,754,441,313,0.45,0.2,72.43,103.48,0.28,0.64,71.4286
10483,211307,2019,942,378,564,0.44,0.17,60.39,86.27,0.24,0.63,70.8333
10484,211307,2020,849,332,517,0.44,0.15,52.93,75.62,0.21,0.62,71.4286
10485,211307,2021,775,298,477,0.44,0.13,47.86,68.37,0.19,0.63,68.4211
10486,211307,2022,710,268,442,0.45,0.12,43.56,62.23,0.17,0.64,70.5882
10487,211307,2023,651,246,405,0.44,0.11,39.78,56.83,0.16,0.63,68.75
10488,211307,2024,598,226,372,0.2,0.05,16.5,23.57,0.06,0.29,83.3333
10489,220101,2019,83623,62131,21492,0.54,33.55,12246.02,17494.31,47.93,0.77,69.9979
10490,220101,2020,85365,63094,22271,0.54,34.07,12435.83,17765.47,48.67,0.77,70.0021
10491,220101,2021,86774,63816,22958,0.69,44.03,16072.06,22960.09,62.9,0.99,70.0
10492,220101,2022,88059,64441,23618,0.69,44.46,16229.47,23184.95,63.52,0.99,69.9937
10493,220101,2023,89255,65316,23939,0.69,45.07,16449.83,23499.76,64.38,0.99,70.0062
10494,220101,2024,90399,66153,24246,0.69,45.65,16660.63,23800.9,65.21,0.99,70.0046
10495,220102,2019,4729,4161,568,0.42,1.75,637.88,911.26,2.5,0.6,70.0
10496,220102,2020,4792,4206,586,0.42,1.77,644.78,921.11,2.52,0.6,70.2381
10497,220102,2021,4848,4246,602,0.42,1.78,650.91,929.87,2.55,0.6,69.8039
10498,220102,2022,4889,4271,618,0.42,1.79,654.74,935.35,2.56,0.6,69.9219
10499,220102,2023,4919,4297,622,0.42,1.8,658.73,941.04,2.58,0.6,69.7674
10500,220102,2024,4943,4318,625,0.42,1.81,661.95,945.64,2.59,0.6,69.8842
10501,220103,2019,1681,1325,356,0.52,0.69,251.49,359.26,0.98,0.74,70.4082
10502,220103,2020,1677,1316,361,0.52,0.68,249.78,356.82,0.98,0.74,69.3878
10503,220103,2021,1673,1307,366,0.58,0.76,276.69,395.27,1.08,0.83,70.3704
10504,220103,2022,1664,1295,369,0.58,0.75,274.15,391.65,1.07,0.83,70.0935
10505,220103,2023,1655,1288,367,0.58,0.75,272.67,389.53,1.07,0.83,70.0935
10506,220103,2024,1645,1280,365,0.64,0.82,299.01,427.15,1.17,0.91,70.0855
10507,220104,2019,16165,6432,9733,0.45,2.89,1056.46,1509.22,4.13,0.64,69.9758
10508,220104,2020,15972,6278,9694,0.45,2.83,1031.16,1473.09,4.04,0.64,70.0495
10509,220104,2021,15771,6128,9643,0.51,3.15,1150.02,1642.89,4.5,0.73,70.0
10510,220104,2022,15547,5972,9575,0.46,2.75,1002.7,1432.43,3.92,0.66,70.1531
10511,220104,2023,15308,5880,9428,0.46,2.7,987.25,1410.36,3.86,0.66,69.9482
10512,220104,2024,15060,5785,9275,0.46,2.66,971.3,1387.57,3.8,0.66,70.0
10513,220105,2019,22947,16168,6779,0.53,8.57,3127.7,4468.14,12.24,0.76,70.0163
10514,220105,2020,22909,16044,6865,0.53,8.5,3103.71,4433.87,12.15,0.76,69.9588
10515,220105,2021,22876,15930,6946,0.67,10.67,3895.68,5565.26,15.25,0.96,69.9672
10516,220105,2022,22810,15793,7017,0.67,10.58,3862.18,5517.4,15.12,0.96,69.9735
10517,220105,2023,22721,15731,6990,0.67,10.54,3847.02,5495.74,15.06,0.96,69.9867
10518,220105,2024,22619,15661,6958,0.67,10.49,3829.9,5471.28,14.99,0.96,69.98
10519,220106,2019,2905,2249,656,0.44,0.99,361.19,515.98,1.41,0.63,70.2128
10520,220106,2020,2916,2247,669,0.44,0.99,360.87,515.53,1.41,0.63,70.2128
10521,220106,2021,2931,2249,682,0.44,0.99,361.19,515.98,1.41,0.63,70.2128
10522,220106,2022,2942,2248,694,0.44,0.99,361.03,515.76,1.41,0.63,70.2128
10523,220106,2023,2949,2253,696,0.44,0.99,361.83,516.9,1.42,0.63,69.7183
10524,220106,2024,2955,2258,697,0.44,0.99,362.63,518.05,1.42,0.63,69.7183
10525,220201,2019,18244,17390,854,0.67,11.65,4252.72,6075.32,16.64,0.96,70.012
10526,220201,2020,18627,17739,888,0.67,11.89,4338.07,6197.25,16.98,0.96,70.0236
10527,220201,2021,18949,18029,920,0.31,5.59,2039.98,2914.26,7.98,0.44,70.0501
10528,220201,2022,19240,18289,951,0.31,5.67,2069.4,2956.29,8.1,0.44,70.0
10529,220201,2023,19507,18543,964,0.63,11.68,4263.96,6091.38,16.69,0.9,69.982
10530,220201,2024,19763,18786,977,0.63,11.84,4319.84,6171.2,16.91,0.9,70.0177
10531,220202,2019,9243,4370,4873,0.46,2.01,733.72,1048.18,2.87,0.66,70.0348
10532,220202,2020,9595,4491,5104,0.52,2.34,852.39,1217.7,3.34,0.74,70.0599
10533,220202,2021,9880,4577,5303,0.52,2.38,868.71,1241.02,3.4,0.74,70.0
10534,220202,2022,10136,4647,5489,0.46,2.14,780.23,1114.62,3.05,0.66,70.1639
10535,220202,2023,10372,4755,5617,0.46,2.19,798.36,1140.52,3.12,0.66,70.1923
10536,220202,2024,10596,4858,5738,0.46,2.23,815.66,1165.23,3.19,0.66,69.906
10537,220203,2019,14762,2473,12289,0.57,1.41,514.51,735.01,2.01,0.81,70.1493
10538,220203,2020,15041,2479,12562,0.59,1.46,533.85,762.65,2.09,0.84,69.8565
10539,220203,2021,15279,2479,12800,0.59,1.46,533.85,762.65,2.09,0.84,69.8565
10540,220203,2022,15494,2472,13022,0.59,1.46,532.35,760.49,2.08,0.84,70.1923
10541,220203,2023,15691,2503,13188,0.59,1.48,539.02,770.03,2.11,0.84,70.1422
10542,220203,2024,15881,2534,13347,0.59,1.5,545.7,779.57,2.14,0.84,70.0935
10543,220204,2019,2741,1012,1729,0.54,0.55,199.97,285.66,0.78,0.77,70.5128
10544,220204,2020,2735,998,1737,0.53,0.53,194.67,278.09,0.76,0.76,69.7368
10545,220204,2021,2734,985,1749,0.51,0.51,184.85,264.07,0.72,0.73,70.8333
10546,220204,2022,2733,973,1760,0.52,0.5,184.27,263.24,0.72,0.74,69.4444
10547,220204,2023,2732,973,1759,0.53,0.52,189.41,270.58,0.74,0.76,70.2703
10548,220204,2024,2730,972,1758,0.53,0.52,188.03,268.62,0.74,0.76,70.2703
10549,220205,2019,8668,6343,2325,0.52,3.3,1203.9,1719.86,4.71,0.74,70.0637
10550,220205,2020,8638,6288,2350,0.52,3.27,1193.46,1704.95,4.67,0.74,70.0214
10551,220205,2021,8627,6247,2380,0.59,3.69,1345.29,1921.84,5.27,0.84,70.019
10552,220205,2022,8617,6206,2411,0.59,3.66,1336.46,1909.23,5.23,0.84,69.9809
10553,220205,2023,8609,6200,2409,0.59,3.66,1335.17,1907.39,5.23,0.84,69.9809
10554,220205,2024,8602,6195,2407,0.59,3.66,1334.09,1905.85,5.22,0.84,70.1149
10555,220206,2019,6209,5401,808,0.77,4.16,1517.95,2168.5,5.94,1.1,70.0337
10556,220206,2020,6257,5429,828,0.77,4.18,1525.82,2179.74,5.97,1.1,70.0168
10557,220206,2021,6303,5455,848,0.77,4.2,1533.13,2190.18,6.0,1.1,70.0
10558,220206,2022,6344,5476,868,0.77,4.22,1539.03,2198.61,6.02,1.1,70.0997
10559,220206,2023,6383,5510,873,0.78,4.3,1568.7,2241.0,6.14,1.11,70.0326
10560,220206,2024,6420,5542,878,0.78,4.32,1577.81,2254.01,6.18,1.11,69.9029
10561,220301,2019,16664,12064,4600,0.55,6.64,2421.85,3459.78,9.48,0.79,70.0422
10562,220301,2020,16998,12258,4740,0.55,6.74,2460.79,3515.42,9.63,0.79,69.9896
10563,220301,2021,17282,12414,4868,0.54,6.7,2446.8,3495.43,9.58,0.77,69.9374
10564,220301,2022,17540,12549,4991,0.54,6.78,2473.41,3533.44,9.68,0.77,70.0413
10565,220301,2023,17781,12721,5060,0.68,8.65,3157.35,4510.5,12.36,0.97,69.9838
10566,220301,2024,18011,12886,5125,0.68,8.76,3198.31,4569.01,12.52,0.97,69.9681
10567,220302,2019,2375,1383,992,0.47,0.65,237.25,338.93,0.93,0.67,69.8925
10568,220302,2020,2359,1366,993,0.47,0.64,234.34,334.77,0.92,0.67,69.5652
10569,220302,2021,2350,1353,997,0.47,0.64,232.11,331.58,0.91,0.67,70.3297
10570,220302,2022,2342,1340,1002,0.47,0.63,229.88,328.4,0.9,0.67,70.0
10571,220302,2023,2335,1336,999,0.47,0.63,229.19,327.42,0.9,0.67,70.0
10572,220302,2024,2328,1332,996,0.44,0.59,213.92,305.6,0.84,0.63,70.2381
10573,220303,2019,12750,3269,9481,0.52,1.7,620.46,886.37,2.43,0.74,69.9588
10574,220303,2020,13096,3323,9773,0.52,1.73,630.71,901.01,2.47,0.74,70.0405
10575,220303,2021,13384,3360,10024,0.51,1.73,630.56,900.8,2.47,0.73,70.0405
10576,220303,2022,13645,3389,10256,0.52,1.76,641.81,916.87,2.51,0.74,70.1195
10577,220303,2023,13885,3449,10436,0.53,1.84,671.39,959.12,2.63,0.76,69.962
10578,220303,2024,14118,3506,10612,0.53,1.86,678.24,968.91,2.65,0.76,70.1887
10579,220304,2019,7185,2287,4898,0.54,1.24,451.9,645.57,1.77,0.77,70.0565
10580,220304,2020,7305,2302,5003,0.53,1.23,449.02,641.46,1.76,0.76,69.8864
10581,220304,2021,7409,2312,5097,0.51,1.19,433.88,619.84,1.7,0.73,70.0
10582,220304,2022,7502,2319,5183,0.52,1.2,439.17,627.39,1.72,0.74,69.7674
10583,220304,2023,7589,2346,5243,0.5,1.17,428.15,611.64,1.68,0.71,69.6429
10584,220304,2024,7673,2372,5301,0.5,1.19,432.89,618.41,1.69,0.71,70.4142
10585,220305,2019,3171,1401,1770,0.54,0.76,276.83,395.47,1.08,0.77,70.3704
10586,220305,2020,3225,1413,1812,0.53,0.76,275.61,393.73,1.08,0.76,70.3704
10587,220305,2021,3271,1422,1849,0.51,0.73,266.86,381.23,1.04,0.73,70.1923
10588,220305,2022,3313,1429,1884,0.52,0.74,270.62,386.6,1.06,0.74,69.8113
10589,220305,2023,3352,1446,1906,0.32,0.46,168.89,241.28,0.66,0.46,69.697
10590,220305,2024,3388,1461,1927,0.32,0.47,170.64,243.78,0.67,0.46,70.1493
10591,220401,2019,14585,8742,5843,0.66,5.79,2112.33,3017.61,8.27,0.95,70.0121
10592,220401,2020,14798,8819,5979,0.66,5.84,2130.93,3044.19,8.34,0.95,70.024
10593,220401,2021,15009,8894,6115,0.8,7.12,2597.05,3710.07,10.16,1.14,70.0787
10594,220401,2022,15204,8959,6245,0.8,7.17,2616.03,3737.18,10.24,1.14,70.0195
10595,220401,2023,15388,9067,6321,0.78,7.07,2581.37,3687.68,10.1,1.11,70.0
10596,220401,2024,15567,9173,6394,0.78,7.15,2611.55,3730.79,10.22,1.11,69.9609
10597,220402,2019,5098,3025,2073,0.54,1.64,597.72,853.89,2.34,0.77,70.0855
10598,220402,2020,5374,3170,2204,0.53,1.69,618.33,883.33,2.42,0.76,69.8347
10599,220402,2021,5601,3284,2317,0.67,2.2,803.1,1147.29,3.14,0.96,70.0637
10600,220402,2022,5805,3385,2420,0.67,2.27,827.8,1182.57,3.24,0.96,70.0617
10601,220402,2023,5996,3496,2500,0.67,2.34,854.95,1221.35,3.35,0.96,69.8507
10602,220402,2024,6178,3603,2575,0.67,2.41,881.11,1258.73,3.45,0.96,69.8551
10603,220403,2019,2051,1209,842,0.54,0.65,238.89,341.27,0.93,0.77,69.8925
10604,220403,2020,1992,1168,824,0.53,0.62,227.83,325.46,0.89,0.76,69.6629
10605,220403,2021,1931,1125,806,0.74,0.83,303.86,434.09,1.19,1.06,69.7479
10606,220403,2022,1871,1084,787,0.74,0.8,292.79,418.27,1.15,1.06,69.5652
10607,220403,2023,1811,1049,762,0.74,0.78,283.33,404.76,1.11,1.06,70.2703
10608,220403,2024,1751,1014,737,0.74,0.75,273.88,391.26,1.07,1.06,70.0935
10609,220404,2019,4619,2253,2366,0.55,1.23,449.77,642.52,1.76,0.78,69.8864
10610,220404,2020,4716,2283,2433,0.55,1.25,455.73,651.04,1.78,0.78,70.2247
10611,220404,2021,4806,2310,2496,0.51,1.19,433.51,619.3,1.7,0.73,70.0
